Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol_label,Timestamp,Flow Duration,IntervaloEntreFlujos,IntervaloEntreFlujos_seg
10.152.152.11-62.210.142.224-40603-51413-6,10.152.152.11,40603,62.210.142.224,51413,TCP,2016-02-24 10:13:22,28616,0 days 00:00:00,0.0
10.152.152.11-86.191.180.71-53399-51413-6,10.152.152.11,53399,86.191.180.71,51413,TCP,2016-02-24 10:13:46,498521,0 days 00:00:24,24.0
10.152.152.11-86.191.180.71-53399-51413-6,10.152.152.11,53399,86.191.180.71,51413,TCP,2016-02-24 10:13:46,498521,0 days 00:00:00,0.0
10.152.152.11-86.191.180.71-53399-51413-6,10.152.152.11,53399,86.191.180.71,51413,TCP,2016-02-24 10:13:47,22463,0 days 00:00:01,1.0
10.152.152.11-86.191.180.71-53399-51413-6,10.152.152.11,53399,86.191.180.71,51413,TCP,2016-02-24 10:13:47,22463,0 days 00:00:00,0.0
10.152.152.11-85.51.202.43-44650-51413-6,10.152.152.11,44650,85.51.202.43,51413,TCP,2016-02-24 10:13:48,12907548,0 days 00:00:01,1.0
10.152.152.11-85.51.202.43-44650-51413-6,10.152.152.11,44650,85.51.202.43,51413,TCP,2016-02-24 10:13:48,12907548,0 days 00:00:00,0.0
10.152.152.11-46.151.155.28-55469-51413-6,10.152.152.11,55469,46.151.155.28,51413,TCP,2016-02-24 10:14:11,82289614,0 days 00:00:23,23.0
10.152.152.11-46.151.155.28-55469-51413-6,10.152.152.11,55469,46.151.155.28,51413,TCP,2016-02-24 10:14:11,82289614,0 days 00:00:00,0.0
10.152.152.11-71.62.214.148-52470-51413-6,10.152.152.11,52470,71.62.214.148,51413,TCP,2016-02-24 10:14:13,733785,0 days 00:00:02,2.0
10.152.152.11-71.62.214.148-52470-51413-6,10.152.152.11,52470,71.62.214.148,51413,TCP,2016-02-24 10:14:13,733785,0 days 00:00:00,0.0
10.152.152.11-85.110.119.167-9100-51413-17,10.152.152.11,9100,85.110.119.167,51413,UDP,2016-02-24 10:14:14,9824907,0 days 00:00:01,1.0
10.152.152.11-85.110.119.167-9100-51413-17,10.152.152.11,9100,85.110.119.167,51413,UDP,2016-02-24 10:14:14,9824907,0 days 00:00:00,0.0
10.152.152.11-85.110.119.167-51202-51413-6,10.152.152.11,51202,85.110.119.167,51413,TCP,2016-02-24 10:14:15,11237344,0 days 00:00:01,1.0
10.152.152.11-85.110.119.167-51202-51413-6,10.152.152.11,51202,85.110.119.167,51413,TCP,2016-02-24 10:14:15,11237344,0 days 00:00:00,0.0
10.152.152.11-76.76.240.113-9100-51413-17,10.152.152.11,9100,76.76.240.113,51413,UDP,2016-02-24 10:14:16,9975763,0 days 00:00:01,1.0
10.152.152.11-76.76.240.113-9100-51413-17,10.152.152.11,9100,76.76.240.113,51413,UDP,2016-02-24 10:14:16,9975763,0 days 00:00:00,0.0
10.152.152.11-96.89.107.170-59956-51413-6,10.152.152.11,59956,96.89.107.170,51413,TCP,2016-02-24 10:14:17,14047853,0 days 00:00:01,1.0
10.152.152.11-76.76.240.113-44025-51413-6,10.152.152.11,44025,76.76.240.113,51413,TCP,2016-02-24 10:14:17,93164376,0 days 00:00:00,0.0
10.152.152.11-96.89.107.170-59956-51413-6,10.152.152.11,59956,96.89.107.170,51413,TCP,2016-02-24 10:14:17,14047853,0 days 00:00:00,0.0
10.152.152.11-76.76.240.113-44025-51413-6,10.152.152.11,44025,76.76.240.113,51413,TCP,2016-02-24 10:14:17,93164376,0 days 00:00:00,0.0
10.152.152.11-178.76.232.222-9100-51413-17,10.152.152.11,9100,178.76.232.222,51413,UDP,2016-02-24 10:14:19,9503345,0 days 00:00:02,2.0
10.152.152.11-178.76.232.222-9100-51413-17,10.152.152.11,9100,178.76.232.222,51413,UDP,2016-02-24 10:14:19,9503345,0 days 00:00:00,0.0
10.152.152.11-178.76.232.222-33711-51413-6,10.152.152.11,33711,178.76.232.222,51413,TCP,2016-02-24 10:14:20,95432515,0 days 00:00:01,1.0
10.152.152.11-178.76.232.222-33711-51413-6,10.152.152.11,33711,178.76.232.222,51413,TCP,2016-02-24 10:14:20,95432515,0 days 00:00:00,0.0
10.152.152.11-5.19.245.40-49875-51413-6,10.152.152.11,49875,5.19.245.40,51413,TCP,2016-02-24 10:14:22,107087872,0 days 00:00:02,2.0
10.152.152.11-5.19.245.40-49875-51413-6,10.152.152.11,49875,5.19.245.40,51413,TCP,2016-02-24 10:14:22,107087872,0 days 00:00:00,0.0
10.152.152.11-85.113.39.166-59999-51413-6,10.152.152.11,59999,85.113.39.166,51413,TCP,2016-02-24 10:14:23,106206787,0 days 00:00:01,1.0
10.152.152.11-85.113.39.166-59999-51413-6,10.152.152.11,59999,85.113.39.166,51413,TCP,2016-02-24 10:14:23,106206787,0 days 00:00:00,0.0
10.152.152.11-78.102.152.120-48134-51413-6,10.152.152.11,48134,78.102.152.120,51413,TCP,2016-02-24 10:14:31,424,0 days 00:00:08,8.0
10.152.152.11-78.102.152.120-48134-51413-6,10.152.152.11,48134,78.102.152.120,51413,TCP,2016-02-24 10:14:31,424,0 days 00:00:00,0.0
10.152.152.11-178.10.211.110-50033-51413-6,10.152.152.11,50033,178.10.211.110,51413,TCP,2016-02-24 10:14:38,12924960,0 days 00:00:07,7.0
10.152.152.11-178.10.211.110-50033-51413-6,10.152.152.11,50033,178.10.211.110,51413,TCP,2016-02-24 10:14:38,12924960,0 days 00:00:00,0.0
10.152.152.11-136.243.19.137-56562-51413-6,10.152.152.11,56562,136.243.19.137,51413,TCP,2016-02-24 10:14:39,91356644,0 days 00:00:01,1.0
10.152.152.11-136.243.19.137-56562-51413-6,10.152.152.11,56562,136.243.19.137,51413,TCP,2016-02-24 10:14:39,91356644,0 days 00:00:00,0.0
10.152.152.11-5.196.88.25-9100-51413-17,10.152.152.11,9100,5.196.88.25,51413,UDP,2016-02-24 10:14:39,9591650,0 days 00:00:00,0.0
10.152.152.11-5.196.88.25-9100-51413-17,10.152.152.11,9100,5.196.88.25,51413,UDP,2016-02-24 10:14:39,9591650,0 days 00:00:00,0.0
10.152.152.11-5.196.88.25-59323-51413-6,10.152.152.11,59323,5.196.88.25,51413,TCP,2016-02-24 10:14:40,117664073,0 days 00:00:01,1.0
10.152.152.11-5.196.88.25-59323-51413-6,10.152.152.11,59323,5.196.88.25,51413,TCP,2016-02-24 10:14:40,117664073,0 days 00:00:00,0.0
10.152.152.11-60.225.44.52-48608-51413-6,10.152.152.11,48608,60.225.44.52,51413,TCP,2016-02-24 10:14:41,117646135,0 days 00:00:01,1.0
10.152.152.11-60.225.44.52-48608-51413-6,10.152.152.11,48608,60.225.44.52,51413,TCP,2016-02-24 10:14:41,117646135,0 days 00:00:00,0.0
10.152.152.11-5.19.138.229-49013-51413-6,10.152.152.11,49013,5.19.138.229,51413,TCP,2016-02-24 10:14:42,96050243,0 days 00:00:01,1.0
10.152.152.11-5.19.138.229-49013-51413-6,10.152.152.11,49013,5.19.138.229,51413,TCP,2016-02-24 10:14:42,96050243,0 days 00:00:00,0.0
10.152.152.11-94.21.112.110-38797-51413-6,10.152.152.11,38797,94.21.112.110,51413,TCP,2016-02-24 10:14:46,520969,0 days 00:00:04,4.0
10.152.152.11-188.93.111.3-39722-51413-6,10.152.152.11,39722,188.93.111.3,51413,TCP,2016-02-24 10:14:46,520510,0 days 00:00:00,0.0
10.152.152.11-94.21.112.110-38797-51413-6,10.152.152.11,38797,94.21.112.110,51413,TCP,2016-02-24 10:14:46,520969,0 days 00:00:00,0.0
10.152.152.11-188.93.111.3-39722-51413-6,10.152.152.11,39722,188.93.111.3,51413,TCP,2016-02-24 10:14:46,520510,0 days 00:00:00,0.0
10.152.152.11-78.109.142.105-47341-51413-6,10.152.152.11,47341,78.109.142.105,51413,TCP,2016-02-24 10:14:47,572875,0 days 00:00:01,1.0
10.152.152.11-108.254.40.203-35443-51413-6,10.152.152.11,35443,108.254.40.203,51413,TCP,2016-02-24 10:14:47,46125,0 days 00:00:00,0.0
10.152.152.11-78.109.142.105-47341-51413-6,10.152.152.11,47341,78.109.142.105,51413,TCP,2016-02-24 10:14:47,572875,0 days 00:00:00,0.0
10.152.152.11-108.254.40.203-35443-51413-6,10.152.152.11,35443,108.254.40.203,51413,TCP,2016-02-24 10:14:47,46125,0 days 00:00:00,0.0
10.152.152.11-84.150.97.16-41849-51413-6,10.152.152.11,41849,84.150.97.16,51413,TCP,2016-02-24 10:14:48,523588,0 days 00:00:01,1.0
10.152.152.11-84.150.97.16-41849-51413-6,10.152.152.11,41849,84.150.97.16,51413,TCP,2016-02-24 10:14:48,523588,0 days 00:00:00,0.0
10.152.152.11-62.16.52.164-50163-51413-6,10.152.152.11,50163,62.16.52.164,51413,TCP,2016-02-24 10:15:09,25929649,0 days 00:00:21,21.0
10.152.152.11-62.16.52.164-50163-51413-6,10.152.152.11,50163,62.16.52.164,51413,TCP,2016-02-24 10:15:09,25929649,0 days 00:00:00,0.0
10.152.152.11-79.214.207.23-60381-51413-6,10.152.152.11,60381,79.214.207.23,51413,TCP,2016-02-24 10:15:13,103009691,0 days 00:00:04,4.0
10.152.152.11-83.212.116.118-53780-51413-6,10.152.152.11,53780,83.212.116.118,51413,TCP,2016-02-24 10:15:13,2966685,0 days 00:00:00,0.0
10.152.152.11-79.214.207.23-60381-51413-6,10.152.152.11,60381,79.214.207.23,51413,TCP,2016-02-24 10:15:13,103009691,0 days 00:00:00,0.0
10.152.152.11-83.212.116.118-53780-51413-6,10.152.152.11,53780,83.212.116.118,51413,TCP,2016-02-24 10:15:13,2966685,0 days 00:00:00,0.0
10.152.152.11-5.196.88.122-58459-51413-6,10.152.152.11,58459,5.196.88.122,51413,TCP,2016-02-24 10:15:14,118200323,0 days 00:00:01,1.0
10.152.152.11-5.196.88.122-58459-51413-6,10.152.152.11,58459,5.196.88.122,51413,TCP,2016-02-24 10:15:14,118200323,0 days 00:00:00,0.0
10.152.152.11-83.212.116.118-53780-51413-6,10.152.152.11,53780,83.212.116.118,51413,TCP,2016-02-24 10:15:16,263178,0 days 00:00:02,2.0
10.152.152.11-83.212.116.118-53780-51413-6,10.152.152.11,53780,83.212.116.118,51413,TCP,2016-02-24 10:15:16,263178,0 days 00:00:00,0.0
10.152.152.11-84.223.158.226-33603-51413-6,10.152.152.11,33603,84.223.158.226,51413,TCP,2016-02-24 10:15:21,115519852,0 days 00:00:05,5.0
10.152.152.11-84.223.158.226-33603-51413-6,10.152.152.11,33603,84.223.158.226,51413,TCP,2016-02-24 10:15:21,115519852,0 days 00:00:00,0.0
10.152.152.11-64.251.188.25-9100-51413-17,10.152.152.11,9100,64.251.188.25,51413,UDP,2016-02-24 10:15:24,9540872,0 days 00:00:03,3.0
10.152.152.11-64.251.188.25-9100-51413-17,10.152.152.11,9100,64.251.188.25,51413,UDP,2016-02-24 10:15:24,9540872,0 days 00:00:00,0.0
10.152.152.11-64.251.188.25-51069-51413-6,10.152.152.11,51069,64.251.188.25,51413,TCP,2016-02-24 10:15:25,93271759,0 days 00:00:01,1.0
10.152.152.11-64.251.188.25-51069-51413-6,10.152.152.11,51069,64.251.188.25,51413,TCP,2016-02-24 10:15:25,93271759,0 days 00:00:00,0.0
10.152.152.11-191.17.240.185-9100-51413-17,10.152.152.11,9100,191.17.240.185,51413,UDP,2016-02-24 10:15:32,9364038,0 days 00:00:07,7.0
10.152.152.11-191.17.240.185-9100-51413-17,10.152.152.11,9100,191.17.240.185,51413,UDP,2016-02-24 10:15:32,9364038,0 days 00:00:00,0.0
10.152.152.11-46.102.18.159-50987-51413-6,10.152.152.11,50987,46.102.18.159,51413,TCP,2016-02-24 10:15:33,407775,0 days 00:00:01,1.0
10.152.152.11-191.17.240.185-53615-51413-6,10.152.152.11,53615,191.17.240.185,51413,TCP,2016-02-24 10:15:33,7285834,0 days 00:00:00,0.0
10.152.152.11-191.17.240.185-53615-51413-6,10.152.152.11,53615,191.17.240.185,51413,TCP,2016-02-24 10:15:33,7285834,0 days 00:00:00,0.0
10.152.152.11-46.102.18.159-50987-51413-6,10.152.152.11,50987,46.102.18.159,51413,TCP,2016-02-24 10:15:33,407775,0 days 00:00:00,0.0
10.152.152.11-46.151.155.28-55469-51413-6,10.152.152.11,55469,46.151.155.28,51413,TCP,2016-02-24 10:15:34,236770,0 days 00:00:01,1.0
10.152.152.11-46.151.155.28-55469-51413-6,10.152.152.11,55469,46.151.155.28,51413,TCP,2016-02-24 10:15:34,236770,0 days 00:00:00,0.0
10.152.152.11-189.234.208.169-49984-51413-6,10.152.152.11,49984,189.234.208.169,51413,TCP,2016-02-24 10:15:35,118596911,0 days 00:00:01,1.0
10.152.152.11-62.16.52.164-50163-51413-6,10.152.152.11,50163,62.16.52.164,51413,TCP,2016-02-24 10:15:35,125777,0 days 00:00:00,0.0
10.152.152.11-62.16.52.164-50163-51413-6,10.152.152.11,50163,62.16.52.164,51413,TCP,2016-02-24 10:15:35,125777,0 days 00:00:00,0.0
10.152.152.11-189.234.208.169-49984-51413-6,10.152.152.11,49984,189.234.208.169,51413,TCP,2016-02-24 10:15:35,118596911,0 days 00:00:00,0.0
10.152.152.11-68.11.219.220-9100-51413-17,10.152.152.11,9100,68.11.219.220,51413,UDP,2016-02-24 10:15:37,9543495,0 days 00:00:02,2.0
10.152.152.11-109.195.83.107-53332-51413-6,10.152.152.11,53332,109.195.83.107,51413,TCP,2016-02-24 10:15:37,14134388,0 days 00:00:00,0.0
10.152.152.11-2.82.190.103-59992-51413-6,10.152.152.11,59992,2.82.190.103,51413,TCP,2016-02-24 10:15:37,1353710,0 days 00:00:00,0.0
10.152.152.11-109.195.83.107-53332-51413-6,10.152.152.11,53332,109.195.83.107,51413,TCP,2016-02-24 10:15:37,14134388,0 days 00:00:00,0.0
10.152.152.11-2.82.190.103-59992-51413-6,10.152.152.11,59992,2.82.190.103,51413,TCP,2016-02-24 10:15:37,1353710,0 days 00:00:00,0.0
10.152.152.11-68.11.219.220-9100-51413-17,10.152.152.11,9100,68.11.219.220,51413,UDP,2016-02-24 10:15:37,9543495,0 days 00:00:00,0.0
10.152.152.11-68.11.219.220-52317-51413-6,10.152.152.11,52317,68.11.219.220,51413,TCP,2016-02-24 10:15:38,13282188,0 days 00:00:01,1.0
10.152.152.11-68.11.219.220-52317-51413-6,10.152.152.11,52317,68.11.219.220,51413,TCP,2016-02-24 10:15:38,13282188,0 days 00:00:00,0.0
10.152.152.11-2.82.190.103-59992-51413-6,10.152.152.11,59992,2.82.190.103,51413,TCP,2016-02-24 10:15:39,202,0 days 00:00:01,1.0
10.152.152.11-2.82.190.103-59992-51413-6,10.152.152.11,59992,2.82.190.103,51413,TCP,2016-02-24 10:15:39,202,0 days 00:00:00,0.0
10.152.152.11-191.17.240.185-53615-51413-6,10.152.152.11,53615,191.17.240.185,51413,TCP,2016-02-24 10:15:40,33673,0 days 00:00:01,1.0
10.152.152.11-191.17.240.185-53615-51413-6,10.152.152.11,53615,191.17.240.185,51413,TCP,2016-02-24 10:15:40,33673,0 days 00:00:00,0.0
10.152.152.11-158.69.114.146-9100-51413-17,10.152.152.11,9100,158.69.114.146,51413,UDP,2016-02-24 10:15:43,9902475,0 days 00:00:03,3.0
10.152.152.11-158.69.114.146-9100-51413-17,10.152.152.11,9100,158.69.114.146,51413,UDP,2016-02-24 10:15:43,9902475,0 days 00:00:00,0.0
10.152.152.11-158.69.114.146-39855-51413-6,10.152.152.11,39855,158.69.114.146,51413,TCP,2016-02-24 10:15:44,12345783,0 days 00:00:01,1.0
10.152.152.11-158.69.114.146-39855-51413-6,10.152.152.11,39855,158.69.114.146,51413,TCP,2016-02-24 10:15:44,12345783,0 days 00:00:00,0.0
10.152.152.11-46.151.155.28-9100-51413-17,10.152.152.11,9100,46.151.155.28,51413,UDP,2016-02-24 10:15:46,9556285,0 days 00:00:02,2.0
10.152.152.11-46.151.155.28-9100-51413-17,10.152.152.11,9100,46.151.155.28,51413,UDP,2016-02-24 10:15:46,9556285,0 days 00:00:00,0.0
10.152.152.11-46.151.155.28-33544-51413-6,10.152.152.11,33544,46.151.155.28,51413,TCP,2016-02-24 10:15:47,109513026,0 days 00:00:01,1.0
10.152.152.11-46.151.155.28-33544-51413-6,10.152.152.11,33544,46.151.155.28,51413,TCP,2016-02-24 10:15:47,109513026,0 days 00:00:00,0.0
10.152.152.11-136.169.206.249-9100-51413-17,10.152.152.11,9100,136.169.206.249,51413,UDP,2016-02-24 10:16:04,9452509,0 days 00:00:17,17.0
10.152.152.11-136.169.206.249-9100-51413-17,10.152.152.11,9100,136.169.206.249,51413,UDP,2016-02-24 10:16:04,9452509,0 days 00:00:00,0.0
10.152.152.11-136.169.206.249-43878-51413-6,10.152.152.11,43878,136.169.206.249,51413,TCP,2016-02-24 10:16:05,11324394,0 days 00:00:01,1.0
10.152.152.11-136.169.206.249-43878-51413-6,10.152.152.11,43878,136.169.206.249,51413,TCP,2016-02-24 10:16:05,11324394,0 days 00:00:00,0.0
10.152.152.11-85.113.39.166-59999-51413-6,10.152.152.11,59999,85.113.39.166,51413,TCP,2016-02-24 10:16:09,4690,0 days 00:00:04,4.0
10.152.152.11-85.113.39.166-59999-51413-6,10.152.152.11,59999,85.113.39.166,51413,TCP,2016-02-24 10:16:09,4690,0 days 00:00:00,0.0
10.152.152.11-178.32.221.170-49650-51413-6,10.152.152.11,49650,178.32.221.170,51413,TCP,2016-02-24 10:16:10,99698053,0 days 00:00:01,1.0
10.152.152.11-178.32.221.170-49650-51413-6,10.152.152.11,49650,178.32.221.170,51413,TCP,2016-02-24 10:16:10,99698053,0 days 00:00:00,0.0
10.152.152.11-84.249.168.120-55508-51413-6,10.152.152.11,55508,84.249.168.120,51413,TCP,2016-02-24 10:16:11,907855,0 days 00:00:01,1.0
10.152.152.11-84.249.168.120-55508-51413-6,10.152.152.11,55508,84.249.168.120,51413,TCP,2016-02-24 10:16:11,907855,0 days 00:00:00,0.0
10.152.152.11-93.170.123.241-44570-51413-6,10.152.152.11,44570,93.170.123.241,51413,TCP,2016-02-24 10:16:12,72554965,0 days 00:00:01,1.0
10.152.152.11-93.170.123.241-44570-51413-6,10.152.152.11,44570,93.170.123.241,51413,TCP,2016-02-24 10:16:12,72554965,0 days 00:00:00,0.0
10.152.152.11-84.249.168.120-55508-51413-6,10.152.152.11,55508,84.249.168.120,51413,TCP,2016-02-24 10:16:12,151146,0 days 00:00:00,0.0
10.152.152.11-84.249.168.120-55508-51413-6,10.152.152.11,55508,84.249.168.120,51413,TCP,2016-02-24 10:16:12,151146,0 days 00:00:00,0.0
10.152.152.11-104.156.227.4-9100-51413-17,10.152.152.11,9100,104.156.227.4,51413,UDP,2016-02-24 10:16:13,9406176,0 days 00:00:01,1.0
10.152.152.11-104.156.227.4-9100-51413-17,10.152.152.11,9100,104.156.227.4,51413,UDP,2016-02-24 10:16:13,9406176,0 days 00:00:00,0.0
10.152.152.11-104.156.227.4-53904-51413-6,10.152.152.11,53904,104.156.227.4,51413,TCP,2016-02-24 10:16:14,94415131,0 days 00:00:01,1.0
10.152.152.11-104.156.227.4-53904-51413-6,10.152.152.11,53904,104.156.227.4,51413,TCP,2016-02-24 10:16:14,94415131,0 days 00:00:00,0.0
10.152.152.11-5.167.68.75-9100-51413-17,10.152.152.11,9100,5.167.68.75,51413,UDP,2016-02-24 10:16:22,9295187,0 days 00:00:08,8.0
10.152.152.11-5.167.68.75-9100-51413-17,10.152.152.11,9100,5.167.68.75,51413,UDP,2016-02-24 10:16:22,9295187,0 days 00:00:00,0.0
10.152.152.11-5.167.68.75-50671-51413-6,10.152.152.11,50671,5.167.68.75,51413,TCP,2016-02-24 10:16:23,102121764,0 days 00:00:01,1.0
10.152.152.11-5.167.68.75-50671-51413-6,10.152.152.11,50671,5.167.68.75,51413,TCP,2016-02-24 10:16:23,102121764,0 days 00:00:00,0.0
10.152.152.11-178.76.232.222-33711-51413-6,10.152.152.11,33711,178.76.232.222,51413,TCP,2016-02-24 10:16:24,48744619,0 days 00:00:01,1.0
10.152.152.11-178.76.232.222-33711-51413-6,10.152.152.11,33711,178.76.232.222,51413,TCP,2016-02-24 10:16:24,48744619,0 days 00:00:00,0.0
10.152.152.11-76.76.240.113-44025-51413-6,10.152.152.11,44025,76.76.240.113,51413,TCP,2016-02-24 10:16:33,21300405,0 days 00:00:09,9.0
10.152.152.11-76.76.240.113-44025-51413-6,10.152.152.11,44025,76.76.240.113,51413,TCP,2016-02-24 10:16:33,21300405,0 days 00:00:00,0.0
10.152.152.11-89.180.150.227-57805-51413-6,10.152.152.11,57805,89.180.150.227,51413,TCP,2016-02-24 10:16:35,71849617,0 days 00:00:02,2.0
10.152.152.11-89.180.150.227-57805-51413-6,10.152.152.11,57805,89.180.150.227,51413,TCP,2016-02-24 10:16:35,71849617,0 days 00:00:00,0.0
10.152.152.11-5.19.245.40-49875-51413-6,10.152.152.11,49875,5.19.245.40,51413,TCP,2016-02-24 10:16:40,95373618,0 days 00:00:05,5.0
10.152.152.11-5.19.245.40-49875-51413-6,10.152.152.11,49875,5.19.245.40,51413,TCP,2016-02-24 10:16:40,95373618,0 days 00:00:00,0.0
10.152.152.11-117.217.84.124-9100-51413-17,10.152.152.11,9100,117.217.84.124,51413,UDP,2016-02-24 10:16:42,9319550,0 days 00:00:02,2.0
10.152.152.11-117.217.84.124-9100-51413-17,10.152.152.11,9100,117.217.84.124,51413,UDP,2016-02-24 10:16:42,9319550,0 days 00:00:00,0.0
10.152.152.11-117.217.84.124-46333-51413-6,10.152.152.11,46333,117.217.84.124,51413,TCP,2016-02-24 10:16:43,21200714,0 days 00:00:01,1.0
10.152.152.11-117.217.84.124-46333-51413-6,10.152.152.11,46333,117.217.84.124,51413,TCP,2016-02-24 10:16:43,21200714,0 days 00:00:00,0.0
10.152.152.11-5.19.138.229-49013-51413-6,10.152.152.11,49013,5.19.138.229,51413,TCP,2016-02-24 10:16:44,80188605,0 days 00:00:01,1.0
10.152.152.11-5.19.138.229-49013-51413-6,10.152.152.11,49013,5.19.138.229,51413,TCP,2016-02-24 10:16:44,80188605,0 days 00:00:00,0.0
10.152.152.11-136.243.19.137-56562-51413-6,10.152.152.11,56562,136.243.19.137,51413,TCP,2016-02-24 10:16:48,89068761,0 days 00:00:04,4.0
10.152.152.11-136.243.19.137-56562-51413-6,10.152.152.11,56562,136.243.19.137,51413,TCP,2016-02-24 10:16:48,89068761,0 days 00:00:00,0.0
10.152.152.11-76.115.229.246-57169-51413-6,10.152.152.11,57169,76.115.229.246,51413,TCP,2016-02-24 10:16:52,1846567,0 days 00:00:04,4.0
10.152.152.11-76.115.229.246-57169-51413-6,10.152.152.11,57169,76.115.229.246,51413,TCP,2016-02-24 10:16:52,1846567,0 days 00:00:00,0.0
10.152.152.11-76.76.240.113-44025-51413-6,10.152.152.11,44025,76.76.240.113,51413,TCP,2016-02-24 10:16:54,61871,0 days 00:00:02,2.0
10.152.152.11-76.115.229.246-57169-51413-6,10.152.152.11,57169,76.115.229.246,51413,TCP,2016-02-24 10:16:54,56246,0 days 00:00:00,0.0
10.152.152.11-76.76.240.113-44025-51413-6,10.152.152.11,44025,76.76.240.113,51413,TCP,2016-02-24 10:16:54,61871,0 days 00:00:00,0.0
10.152.152.11-76.115.229.246-57169-51413-6,10.152.152.11,57169,76.115.229.246,51413,TCP,2016-02-24 10:16:54,56246,0 days 00:00:00,0.0
10.152.152.11-151.80.42.103-9100-51413-17,10.152.152.11,9100,151.80.42.103,51413,UDP,2016-02-24 10:16:55,9338391,0 days 00:00:01,1.0
10.152.152.11-151.80.42.103-9100-51413-17,10.152.152.11,9100,151.80.42.103,51413,UDP,2016-02-24 10:16:55,9338391,0 days 00:00:00,0.0
10.152.152.11-79.214.207.23-60381-51413-6,10.152.152.11,60381,79.214.207.23,51413,TCP,2016-02-24 10:16:56,60091,0 days 00:00:01,1.0
10.152.152.11-151.80.42.103-44489-51413-6,10.152.152.11,44489,151.80.42.103,51413,TCP,2016-02-24 10:16:56,114704675,0 days 00:00:00,0.0
10.152.152.11-79.214.207.23-60381-51413-6,10.152.152.11,60381,79.214.207.23,51413,TCP,2016-02-24 10:16:56,60091,0 days 00:00:00,0.0
10.152.152.11-151.80.42.103-44489-51413-6,10.152.152.11,44489,151.80.42.103,51413,TCP,2016-02-24 10:16:56,114704675,0 days 00:00:00,0.0
10.152.152.11-60.225.44.52-48608-51413-6,10.152.152.11,48608,60.225.44.52,51413,TCP,2016-02-24 10:16:59,9442,0 days 00:00:03,3.0
10.152.152.11-60.225.44.52-48608-51413-6,10.152.152.11,48608,60.225.44.52,51413,TCP,2016-02-24 10:16:59,9442,0 days 00:00:00,0.0
10.152.152.11-110.33.68.129-47391-51413-6,10.152.152.11,47391,110.33.68.129,51413,TCP,2016-02-24 10:17:03,2234857,0 days 00:00:04,4.0
10.152.152.11-110.33.68.129-47391-51413-6,10.152.152.11,47391,110.33.68.129,51413,TCP,2016-02-24 10:17:03,2234857,0 days 00:00:00,0.0
10.152.152.11-117.217.84.124-46333-51413-6,10.152.152.11,46333,117.217.84.124,51413,TCP,2016-02-24 10:17:04,442457,0 days 00:00:01,1.0
10.152.152.11-117.217.84.124-46333-51413-6,10.152.152.11,46333,117.217.84.124,51413,TCP,2016-02-24 10:17:04,442457,0 days 00:00:00,0.0
10.152.152.11-110.33.68.129-47391-51413-6,10.152.152.11,47391,110.33.68.129,51413,TCP,2016-02-24 10:17:06,652,0 days 00:00:02,2.0
10.152.152.11-110.33.68.129-47391-51413-6,10.152.152.11,47391,110.33.68.129,51413,TCP,2016-02-24 10:17:06,652,0 days 00:00:00,0.0
10.152.152.11-123.203.39.159-9100-51413-17,10.152.152.11,9100,123.203.39.159,51413,UDP,2016-02-24 10:17:07,9416367,0 days 00:00:01,1.0
10.152.152.11-123.203.39.159-9100-51413-17,10.152.152.11,9100,123.203.39.159,51413,UDP,2016-02-24 10:17:07,9416367,0 days 00:00:00,0.0
10.152.152.11-123.203.39.159-37942-51413-6,10.152.152.11,37942,123.203.39.159,51413,TCP,2016-02-24 10:17:08,1205,0 days 00:00:01,1.0
10.152.152.11-123.203.39.159-37942-51413-6,10.152.152.11,37942,123.203.39.159,51413,TCP,2016-02-24 10:17:08,1205,0 days 00:00:00,0.0
10.152.152.11-178.76.232.222-33711-51413-6,10.152.152.11,33711,178.76.232.222,51413,TCP,2016-02-24 10:17:13,646,0 days 00:00:05,5.0
10.152.152.11-178.76.232.222-33711-51413-6,10.152.152.11,33711,178.76.232.222,51413,TCP,2016-02-24 10:17:13,646,0 days 00:00:00,0.0
10.152.152.11-87.100.48.101-9100-51413-17,10.152.152.11,9100,87.100.48.101,51413,UDP,2016-02-24 10:17:14,9671474,0 days 00:00:01,1.0
10.152.152.11-87.100.48.101-9100-51413-17,10.152.152.11,9100,87.100.48.101,51413,UDP,2016-02-24 10:17:14,9671474,0 days 00:00:00,0.0
10.152.152.11-87.100.48.101-39448-51413-6,10.152.152.11,39448,87.100.48.101,51413,TCP,2016-02-24 10:17:15,18126697,0 days 00:00:01,1.0
10.152.152.11-87.100.48.101-39448-51413-6,10.152.152.11,39448,87.100.48.101,51413,TCP,2016-02-24 10:17:15,18126697,0 days 00:00:00,0.0
10.152.152.11-67.188.3.162-9100-51413-17,10.152.152.11,9100,67.188.3.162,51413,UDP,2016-02-24 10:17:16,9798632,0 days 00:00:01,1.0
10.152.152.11-67.188.3.162-9100-51413-17,10.152.152.11,9100,67.188.3.162,51413,UDP,2016-02-24 10:17:16,9798632,0 days 00:00:00,0.0
10.152.152.11-67.188.3.162-57011-51413-6,10.152.152.11,57011,67.188.3.162,51413,TCP,2016-02-24 10:17:17,2762,0 days 00:00:01,1.0
